4.1893,0.1972
4.1916,0.2261
4.1942,0.2598
4.1971,0.2912
4.2003,0.3258
4.204,0.3623
4.208,0.4004
4.2124,0.4415
4.2172,0.4817
4.2225,0.526
4.2281,0.5693
4.2343,0.6165
4.241,0.6636
4.248,0.7091
4.2556,0.7596
4.2637,0.8072
4.2722,0.8551
4.2813,0.9051
4.2908,0.9532
4.3009,1.0031
4.3114,1.0501
4.3224,1.0995
4.3337,1.1371
4.3451,1.1379
4.3566,1.1429
4.368,1.1436
4.3794,1.1442
4.3909,1.1418
4.4022,1.1351
4.4135,1.1296
4.4247,1.1209
4.4358,1.1108
4.4468,1.1
4.4577,1.0873
4.4684,1.0734
4.479,1.0591
4.4894,1.0426
4.4997,1.0266
4.5098,1.0091
4.5197,0.9909
4.5294,0.9726
4.539,0.9525
4.5483,0.9331
4.5574,0.9125
4.5663,0.8915
4.5751,0.8705
4.5835,0.8475
4.5918,0.8264
4.5998,0.8037
4.6076,0.7802
4.6152,0.7575
4.6226,0.734
4.6296,0.7097
4.6365,0.6868
4.6431,0.662
4.6495,0.6375
4.6557,0.6133
4.6615,0.5875
4.6671,0.5636
4.6726,0.5384
4.6777,0.5125
4.6825,0.4871
4.6871,0.4622
4.6915,0.4365
4.6957,0.4106
4.6995,0.3841
4.7031,0.3586
4.7064,0.3322
4.7095,0.3071
4.7123,0.2799
4.7148,0.2543
4.7171,0.2281
4.7192,0.2019
4.7208,0.174
4.7223,0.1494
4.7236,0.1223
4.7245,0.0955
4.7253,0.0683
4.7257,0.0398
4.7258,0.0111
